,DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
21074,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-01-26,12:01:00,,,,,,Specific conductance,,,27.9,uS/cm,Actual,,,uS/cm,,Preliminary,,2041.0,ENV/CANADA,,,,,ECCCLabs,
21075,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-01-26,12:01:00,,,,,,Sulfate,,Dissolved,3.2,mg/L,Actual,,,mg/L,,Preliminary,,16309.0,ENV/CANADA,,,,,ECCCLabs,
21076,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-01-26,12:01:00,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,0.09,mg/L,Actual,,,mg/L,,Preliminary,,7601.0,ENV/CANADA,,,,,ECCCLabs,
21077,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,"Alkalinity, total",as CaCO3,,0.6,mg/L,Actual,,,mg/L,,Preliminary,,10111.0,ENV/CANADA,,,,,ECCCLabs,
21078,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Apparent color,,,111.0,TCU,Actual,,,TCU,,Preliminary,,2011.0,ENV/CANADA,,,,,ECCCLabs,
21079,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Calcium,,Dissolved,0.8,mg/L,Actual,,,mg/L,,Preliminary,,102952.0,ENV/CANADA,,,,,ECCCLabs,
21080,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Chloride,,Dissolved,6.5,mg/L,Actual,,,mg/L,,Preliminary,,17209.0,ENV/CANADA,,,,,ECCCLabs,
21081,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Gran acid neutralizing capacity,,,-1.14,mg/L,Actual,,,mg/L,,Preliminary,,10110.0,ENV/CANADA,,,,,ECCCLabs,
21082,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Inorganic carbon,,Total,0.9,mg/L,Actual,,,mg/L,,Preliminary,,3022.0,ENV/CANADA,,,,,ECCCLabs,
21083,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Magnesium,,Dissolved,0.48,mg/L,Actual,,,mg/L,,Preliminary,,102953.0,ENV/CANADA,,,,,ECCCLabs,
21084,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Nitrate,as N,"Filtered, lab",0.02,mg/L,Actual,,,mg/L,,Preliminary,,7315.0,ENV/CANADA,,,,,ECCCLabs,
21085,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Organic carbon,,Total,12.2,mg/L,Actual,,,mg/L,,Preliminary,,3019.0,ENV/CANADA,,,,,ECCCLabs,
21086,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,pH,,,4.62,,Actual,,,,,Preliminary,,10301.0,ENV/CANADA,,,,,ECCCLabs,
21087,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Potassium,,Dissolved,0.24,mg/L,Actual,,,mg/L,,Preliminary,,102954.0,ENV/CANADA,,,,,ECCCLabs,
21088,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Sodium,,Dissolved,4.09,mg/L,Actual,,,mg/L,,Preliminary,,102955.0,ENV/CANADA,,,,,ECCCLabs,
21089,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Specific conductance,,,40.3,uS/cm,Actual,,,uS/cm,,Preliminary,,2041.0,ENV/CANADA,,,,,ECCCLabs,
21090,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Sulfate,,Dissolved,2.4,mg/L,Actual,,,mg/L,,Preliminary,,16309.0,ENV/CANADA,,,,,ECCCLabs,
21091,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,0.14,mg/L,Actual,,,mg/L,,Preliminary,,7601.0,ENV/CANADA,,,,,ECCCLabs,
21092,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,"Alkalinity, total",as CaCO3,,1.6,mg/L,Actual,,,mg/L,,Preliminary,,10111.0,ENV/CANADA,,,,,ECCCLabs,
21093,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Apparent color,,,41.0,TCU,Actual,,,TCU,,Preliminary,,2011.0,ENV/CANADA,,,,,ECCCLabs,
21094,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Calcium,,Dissolved,0.8,mg/L,Actual,,,mg/L,,Preliminary,,102952.0,ENV/CANADA,,,,,ECCCLabs,
21095,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Chloride,,Dissolved,4.5,mg/L,Actual,,,mg/L,,Preliminary,,17209.0,ENV/CANADA,,,,,ECCCLabs,
21096,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Gran acid neutralizing capacity,,,-0.52,mg/L,Actual,,,mg/L,,Preliminary,,10110.0,ENV/CANADA,,,,,ECCCLabs,
21097,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Inorganic carbon,,Total,1.2,mg/L,Actual,,,mg/L,,Preliminary,,3022.0,ENV/CANADA,,,,,ECCCLabs,
21098,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Magnesium,,Dissolved,0.55,mg/L,Actual,,,mg/L,,Preliminary,,102953.0,ENV/CANADA,,,,,ECCCLabs,
21099,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Nitrate,as N,"Filtered, lab",0.05,mg/L,Actual,,,mg/L,,Preliminary,,7315.0,ENV/CANADA,,,,,ECCCLabs,
21100,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Organic carbon,,Total,5.9,mg/L,Actual,,,mg/L,,Preliminary,,3019.0,ENV/CANADA,,,,,ECCCLabs,
21101,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,pH,,,5.11,,Actual,,,,,Preliminary,,10301.0,ENV/CANADA,,,,,ECCCLabs,
21102,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Potassium,,Dissolved,0.17,mg/L,Actual,,,mg/L,,Preliminary,,102954.0,ENV/CANADA,,,,,ECCCLabs,
21103,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Sodium,,Dissolved,2.95,mg/L,Actual,,,mg/L,,Preliminary,,102955.0,ENV/CANADA,,,,,ECCCLabs,
21104,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Specific conductance,,,29.1,uS/cm,Actual,,,uS/cm,,Preliminary,,2041.0,ENV/CANADA,,,,,ECCCLabs,
21105,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Sulfate,,Dissolved,3.1,mg/L,Actual,,,mg/L,,Preliminary,,16309.0,ENV/CANADA,,,,,ECCCLabs,
21106,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0110,LOWER PINE MARTEN BOG AT OUTFLOW,44.4236,-65.2133,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,0.14,mg/L,Actual,,,mg/L,,Preliminary,,7601.0,ENV/CANADA,,,,,ECCCLabs,
21107,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,"Alkalinity, total",as CaCO3,,2.6,mg/L,Actual,,,mg/L,,Preliminary,,10111.0,ENV/CANADA,,,,,ECCCLabs,
21108,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Apparent color,,,32.0,TCU,Actual,,,TCU,,Preliminary,,2011.0,ENV/CANADA,,,,,ECCCLabs,
21109,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Calcium,,Dissolved,1.1,mg/L,Actual,,,mg/L,,Preliminary,,102952.0,ENV/CANADA,,,,,ECCCLabs,
21110,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Chloride,,Dissolved,3.8,mg/L,Actual,,,mg/L,,Preliminary,,17209.0,ENV/CANADA,,,,,ECCCLabs,
21111,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Gran acid neutralizing capacity,,,0.59,mg/L,Actual,,,mg/L,,Preliminary,,10110.0,ENV/CANADA,,,,,ECCCLabs,
21112,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Inorganic carbon,,Total,1.7,mg/L,Actual,,,mg/L,,Preliminary,,3022.0,ENV/CANADA,,,,,ECCCLabs,
21113,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Magnesium,,Dissolved,0.47,mg/L,Actual,,,mg/L,,Preliminary,,102953.0,ENV/CANADA,,,,,ECCCLabs,
21114,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Organic carbon,,Total,5.3,mg/L,Actual,,,mg/L,,Preliminary,,3019.0,ENV/CANADA,,,,,ECCCLabs,
21115,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,pH,,,5.56,,Actual,,,,,Preliminary,,10301.0,ENV/CANADA,,,,,ECCCLabs,
21116,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Potassium,,Dissolved,0.19,mg/L,Actual,,,mg/L,,Preliminary,,102954.0,ENV/CANADA,,,,,ECCCLabs,
21117,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Sodium,,Dissolved,2.49,mg/L,Actual,,,mg/L,,Preliminary,,102955.0,ENV/CANADA,,,,,ECCCLabs,
21118,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Specific conductance,,,24.6,uS/cm,Actual,,,uS/cm,,Preliminary,,2041.0,ENV/CANADA,,,,,ECCCLabs,
21119,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Sulfate,,Dissolved,2.4,mg/L,Actual,,,mg/L,,Preliminary,,16309.0,ENV/CANADA,,,,,ECCCLabs,
21120,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0111,PINE MARTEN STREAM AT FOREST ROAD ABOVE CULVERT,44.4264,-65.2128,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,0.08,mg/L,Actual,,,mg/L,,Preliminary,,7601.0,ENV/CANADA,,,,,ECCCLabs,
21121,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,"Alkalinity, total",as CaCO3,,0.3,mg/L,Actual,,,mg/L,,Preliminary,,10111.0,ENV/CANADA,,,,,ECCCLabs,
21122,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Apparent color,,,89.0,TCU,Actual,,,TCU,,Preliminary,,2011.0,ENV/CANADA,,,,,ECCCLabs,
21123,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Calcium,,Dissolved,0.62,mg/L,Actual,,,mg/L,,Preliminary,,102952.0,ENV/CANADA,,,,,ECCCLabs,
21124,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Chloride,,Dissolved,3.6,mg/L,Actual,,,mg/L,,Preliminary,,17209.0,ENV/CANADA,,,,,ECCCLabs,
21125,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Gran acid neutralizing capacity,,,-1.39,mg/L,Actual,,,mg/L,,Preliminary,,10110.0,ENV/CANADA,,,,,ECCCLabs,
21126,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Inorganic carbon,,Total,1.3,mg/L,Actual,,,mg/L,,Preliminary,,3022.0,ENV/CANADA,,,,,ECCCLabs,
21127,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Magnesium,,Dissolved,0.38,mg/L,Actual,,,mg/L,,Preliminary,,102953.0,ENV/CANADA,,,,,ECCCLabs,
21128,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Organic carbon,,Total,10.4,mg/L,Actual,,,mg/L,,Preliminary,,3019.0,ENV/CANADA,,,,,ECCCLabs,
21129,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,pH,,,4.55,,Actual,,,,,Preliminary,,10301.0,ENV/CANADA,,,,,ECCCLabs,
21130,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Potassium,,Dissolved,0.26,mg/L,Actual,,,mg/L,,Preliminary,,102954.0,ENV/CANADA,,,,,ECCCLabs,
21131,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Sodium,,Dissolved,2.27,mg/L,Actual,,,mg/L,,Preliminary,,102955.0,ENV/CANADA,,,,,ECCCLabs,
21132,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Specific conductance,,,29.3,uS/cm,Actual,,,uS/cm,,Preliminary,,2041.0,ENV/CANADA,,,,,ECCCLabs,
21133,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,Sulfate,,Dissolved,2.2,mg/L,Actual,,,mg/L,,Preliminary,,16309.0,ENV/CANADA,,,,,ECCCLabs,
21134,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01EE0014,MOOSE PIT BROOK AT OUTFLOW TO TUPPER LAKE,44.4619,-65.0483,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-01,12:00:00,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,0.09,mg/L,Actual,,,mg/L,,Preliminary,,7601.0,ENV/CANADA,,,,,ECCCLabs,
21135,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-09,12:00:00,,,,,,"Alkalinity, total",as CaCO3,,0.4,mg/L,Actual,,,mg/L,,Preliminary,,10111.0,ENV/CANADA,,,,,ECCCLabs,
21136,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-09,12:00:00,,,,,,Aluminum,,Extractable,197.9,ug/L,Actual,,,ug/L,,Preliminary,,110688.0,ENV/CANADA,,,,,ECCCLabs,
21137,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-09,12:00:00,,,,,,Apparent color,,,99.0,TCU,Actual,,,TCU,,Preliminary,,2011.0,ENV/CANADA,,,,,ECCCLabs,
21138,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-09,12:00:00,,,,,,Barium,,Extractable,4.5,ug/L,Actual,,,ug/L,,Preliminary,,110691.0,ENV/CANADA,,,,,ECCCLabs,
21139,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-09,12:00:00,,,,,,Boron,,Extractable,3.3,ug/L,Actual,,,ug/L,,Preliminary,,110693.0,ENV/CANADA,,,,,ECCCLabs,
21140,Maritime Coastal Basin Long-term Water Quality Monitoring Data,NS01ED0005,MERSEY RIVER BELOW MILL FALLS SOUTH-WEST OF MAITLAND BRIDGE,44.4367,-65.2228,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2003-02-09,12:00:00,,,,,,Calcium,,Dissolved,0.7,mg/L,Actual,,,mg/L,,Preliminary,,102952.0,ENV/CANADA,,,,,ECCCLabs,
