,index,regionid,regionname,sizerank,tier,date,income,zri,percentincomespentonrent,state
1623,1623,394982,"Pittsburgh, PA",22,Middle Tier,2011-06-30,48518.87,867,0.2144320343816746,PA
1624,1624,394982,"Pittsburgh, PA",22,Middle Tier,2011-09-30,48851.53,844,0.2073220634031319,PA
1625,1625,394982,"Pittsburgh, PA",22,Middle Tier,2011-12-31,49112.58,828,0.2023106910693757,PA
1626,1626,394982,"Pittsburgh, PA",22,Middle Tier,2012-03-31,49495.92,886,0.2148055839754064,PA
1627,1627,394982,"Pittsburgh, PA",22,Middle Tier,2012-06-30,49840.74,919,0.2212647725535375,PA
1628,1628,394982,"Pittsburgh, PA",22,Middle Tier,2012-09-30,50376.76,902,0.214860979546918,PA
1629,1629,394982,"Pittsburgh, PA",22,Middle Tier,2012-12-31,51131.9,906,0.212626559936165,PA
1630,1630,394982,"Pittsburgh, PA",22,Middle Tier,2013-03-31,51248.6,919,0.2151863660665852,PA
1631,1631,394982,"Pittsburgh, PA",22,Middle Tier,2013-06-30,51429.7,941,0.21956184850388,PA
1632,1632,394982,"Pittsburgh, PA",22,Middle Tier,2013-09-30,51232.96,965,0.2260263705239751,PA
1633,1633,394982,"Pittsburgh, PA",22,Middle Tier,2013-12-31,51519.77,997,0.2322215335976849,PA
1634,1634,394982,"Pittsburgh, PA",22,Middle Tier,2014-03-31,51834.71,1044,0.2416913299987595,PA
1635,1635,394982,"Pittsburgh, PA",22,Middle Tier,2014-06-30,52288.67,1059,0.243035441521079,PA
1636,1636,394982,"Pittsburgh, PA",22,Middle Tier,2014-09-30,52813.83,1072,0.2435725642317552,PA
1637,1637,394982,"Pittsburgh, PA",22,Middle Tier,2014-12-31,53280.35,1073,0.2416650791520701,PA
1638,1638,394982,"Pittsburgh, PA",22,Middle Tier,2015-03-31,53610.05,1057,0.2365974290268335,PA
1639,1639,394982,"Pittsburgh, PA",22,Middle Tier,2015-06-30,53881.48,1049,0.2336238722470132,PA
1640,1640,394982,"Pittsburgh, PA",22,Middle Tier,2015-09-30,54170.43,1095,0.2425677625228376,PA
1641,1641,394982,"Pittsburgh, PA",22,Middle Tier,2015-12-31,54658.58,1092,0.2397427814626724,PA
1642,1642,394982,"Pittsburgh, PA",22,Middle Tier,2016-03-31,54970.7534289599,1102,0.2405642850991611,PA
1643,1643,394982,"Pittsburgh, PA",22,Middle Tier,2016-06-30,55282.9268579198,1106,0.2400741197026304,PA
1644,1644,394998,"Portland, OR",23,Middle Tier,2010-12-31,54293.85,1112,0.2457736926005431,OR
1645,1645,394998,"Portland, OR",23,Middle Tier,2011-03-31,54591.21,1100,0.2417971684452497,OR
1646,1646,394998,"Portland, OR",23,Middle Tier,2011-06-30,54847.85,1098,0.2402281949064548,OR
1647,1647,394998,"Portland, OR",23,Middle Tier,2011-09-30,55177.48,1110,0.2414028331848428,OR
1648,1648,394998,"Portland, OR",23,Middle Tier,2011-12-31,55351.9,1128,0.2445444510486541,OR
1649,1649,394998,"Portland, OR",23,Middle Tier,2012-03-31,55954.11,1151,0.2468451379174827,OR
1650,1650,394998,"Portland, OR",23,Middle Tier,2012-06-30,56633.29,1167,0.2472750567731452,OR
1651,1651,394998,"Portland, OR",23,Middle Tier,2012-09-30,57357.95,1174,0.2456154726589775,OR
1652,1652,394998,"Portland, OR",23,Middle Tier,2012-12-31,58146.14,1173,0.2420796978096912,OR
1653,1653,394998,"Portland, OR",23,Middle Tier,2013-03-31,58397.59,1193,0.2451471028170854,OR
1654,1654,394998,"Portland, OR",23,Middle Tier,2013-06-30,58764.04,1209,0.2468856804263287,OR
1655,1655,394998,"Portland, OR",23,Middle Tier,2013-09-30,58811.56,1226,0.2501549015193611,OR
1656,1656,394998,"Portland, OR",23,Middle Tier,2013-12-31,59218.94,1249,0.253094702471878,OR
1657,1657,394998,"Portland, OR",23,Middle Tier,2014-03-31,59854.2,1255,0.2516114157402488,OR
1658,1658,394998,"Portland, OR",23,Middle Tier,2014-06-30,60639.28,1259,0.2491454384023029,OR
1659,1659,394998,"Portland, OR",23,Middle Tier,2014-09-30,61570.29,1297,0.2527842568225681,OR
1660,1660,394998,"Portland, OR",23,Middle Tier,2014-12-31,62289.06,1340,0.258151270865221,OR
1661,1661,394998,"Portland, OR",23,Middle Tier,2015-03-31,62933.74,1367,0.2606550953431339,OR
1662,1662,394998,"Portland, OR",23,Middle Tier,2015-06-30,63516.83,1397,0.2639300481462944,OR
1663,1663,394998,"Portland, OR",23,Middle Tier,2015-09-30,64184.08,1433,0.267916904004856,OR
1664,1664,394998,"Portland, OR",23,Middle Tier,2015-12-31,64765.09,1462,0.2708866767574939,OR
1665,1665,394998,"Portland, OR",23,Middle Tier,2016-03-31,65241.5216178243,1510,0.2777372377386355,OR
1666,1666,394998,"Portland, OR",23,Middle Tier,2016-06-30,65717.9532356487,1550,0.2830276824554303,OR
1667,1667,394458,"Charlotte, NC",24,Middle Tier,2010-12-31,49670.23,948,0.2290305480767856,NC
1668,1668,394458,"Charlotte, NC",24,Middle Tier,2011-03-31,49976.32,953,0.2288283731175084,NC
1669,1669,394458,"Charlotte, NC",24,Middle Tier,2011-06-30,50320.46,958,0.2284557812070875,NC
1670,1670,394458,"Charlotte, NC",24,Middle Tier,2011-09-30,50416.83,966,0.2299232220669169,NC
1671,1671,394458,"Charlotte, NC",24,Middle Tier,2011-12-31,49959.04,976,0.2344320467326834,NC
1672,1672,394458,"Charlotte, NC",24,Middle Tier,2012-03-31,50080.26,992,0.2376984464537524,NC
1673,1673,394458,"Charlotte, NC",24,Middle Tier,2012-06-30,50267.28,1010,0.2411111164160861,NC
1674,1674,394458,"Charlotte, NC",24,Middle Tier,2012-09-30,51015.79,1022,0.2403961596987913,NC
1675,1675,394458,"Charlotte, NC",24,Middle Tier,2012-12-31,52043.22,1037,0.2391089559792802,NC
1676,1676,394458,"Charlotte, NC",24,Middle Tier,2013-03-31,52300.96,1039,0.2383895056610815,NC
1677,1677,394458,"Charlotte, NC",24,Middle Tier,2013-06-30,52472.21,1055,0.2412705696977504,NC
1678,1678,394458,"Charlotte, NC",24,Middle Tier,2013-09-30,52117.09,1079,0.2484405787046053,NC
1679,1679,394458,"Charlotte, NC",24,Middle Tier,2013-12-31,52104.14,1090,0.2510357142445878,NC
1680,1680,394458,"Charlotte, NC",24,Middle Tier,2014-03-31,52454.97,1087,0.2486704310382791,NC
1681,1681,394458,"Charlotte, NC",24,Middle Tier,2014-06-30,52905.47,1076,0.2440579395665514,NC
1682,1682,394458,"Charlotte, NC",24,Middle Tier,2014-09-30,53513.24,1089,0.2442012481397127,NC
1683,1683,394458,"Charlotte, NC",24,Middle Tier,2014-12-31,53974.7,1110,0.2467822887389832,NC
1684,1684,394458,"Charlotte, NC",24,Middle Tier,2015-03-31,54358.48,1137,0.2510003958903928,NC
1685,1685,394458,"Charlotte, NC",24,Middle Tier,2015-06-30,54699.84,1155,0.2533828252514084,NC
1686,1686,394458,"Charlotte, NC",24,Middle Tier,2015-09-30,54994.64,1167,0.2546429979357988,NC
1687,1687,394458,"Charlotte, NC",24,Middle Tier,2015-12-31,55290.49,1166,0.2530634110857039,NC
1688,1688,394458,"Charlotte, NC",24,Middle Tier,2016-03-31,55511.9150360945,1180,0.2550803731197708,NC
1689,1689,394458,"Charlotte, NC",24,Middle Tier,2016-06-30,55733.3400721889,1193,0.2568659976498291,NC
1690,1690,395045,"Sacramento, CA",25,Middle Tier,2010-12-31,55976.22,1110,0.2379581901028686,CA
1691,1691,395045,"Sacramento, CA",25,Middle Tier,2011-03-31,56144.28,1112,0.2376733658353086,CA
1692,1692,395045,"Sacramento, CA",25,Middle Tier,2011-06-30,56246.48,1097,0.234041312451908,CA
1693,1693,395045,"Sacramento, CA",25,Middle Tier,2011-09-30,56177.33,1096,0.2341157901238809,CA
1694,1694,395045,"Sacramento, CA",25,Middle Tier,2011-12-31,55692.7,1106,0.2383077135782607,CA
1695,1695,395045,"Sacramento, CA",25,Middle Tier,2012-03-31,55696.32,1105,0.2380767706017201,CA
1696,1696,395045,"Sacramento, CA",25,Middle Tier,2012-06-30,55715.69,1097,0.2362709678368876,CA
1697,1697,395045,"Sacramento, CA",25,Middle Tier,2012-09-30,56272.37,1092,0.2328673912259249,CA
1698,1698,395045,"Sacramento, CA",25,Middle Tier,2012-12-31,57639.32,1097,0.2283857616640862,CA
1699,1699,395045,"Sacramento, CA",25,Middle Tier,2013-03-31,57828.07,1105,0.2293004072243808,CA
1700,1700,395045,"Sacramento, CA",25,Middle Tier,2013-06-30,58135.52,1117,0.230564721877434,CA
1701,1701,395045,"Sacramento, CA",25,Middle Tier,2013-09-30,57624.68,1132,0.2357323285786576,CA
1702,1702,395045,"Sacramento, CA",25,Middle Tier,2013-12-31,58217.31,1148,0.2366306516051669,CA
1703,1703,395045,"Sacramento, CA",25,Middle Tier,2014-03-31,58817.22,1149,0.2344211440119067,CA
1704,1704,395045,"Sacramento, CA",25,Middle Tier,2014-06-30,59551.07,1167,0.2351595025916411,CA
1705,1705,395045,"Sacramento, CA",25,Middle Tier,2014-09-30,60350.62,1194,0.2374126396713074,CA
1706,1706,395045,"Sacramento, CA",25,Middle Tier,2014-12-31,61086.81,1209,0.2374980785541101,CA
1707,1707,395045,"Sacramento, CA",25,Middle Tier,2015-03-31,61785.82,1222,0.2373360101071734,CA
1708,1708,395045,"Sacramento, CA",25,Middle Tier,2015-06-30,62537.02,1257,0.2412011317456444,CA
1709,1709,395045,"Sacramento, CA",25,Middle Tier,2015-09-30,63189.06,1283,0.2436497710204899,CA
1710,1710,395045,"Sacramento, CA",25,Middle Tier,2015-12-31,63740.22,1294,0.2436138438179221,CA
1711,1711,395045,"Sacramento, CA",25,Middle Tier,2016-03-31,64209.1123636959,1324,0.2474415143758184,CA
1712,1712,395045,"Sacramento, CA",25,Middle Tier,2016-06-30,64678.0047273919,1350,0.2504715485315382,CA
